,DATE,USERS_DOING_TRANSACTIONS,USERS_RECEIVING_TOKENS,MATIC_PRICE
297,2021-04-10 00:00:00.000,5159,3131,0.3653851026
298,2021-04-11 00:00:00.000,5916,3363,0.3603882825
299,2021-04-12 00:00:00.000,5621,3266,0.3593900324
300,2021-04-13 00:00:00.000,5365,3185,0.3836869454
301,2021-04-14 00:00:00.000,6473,4607,0.407436048
302,2021-04-15 00:00:00.000,6703,4018,0.4223307142
303,2021-04-16 00:00:00.000,5727,3321,0.4304524505
304,2021-04-17 00:00:00.000,5250,2639,0.422808558
305,2021-04-18 00:00:00.000,6339,4182,0.3636333399
306,2021-04-19 00:00:00.000,6439,3392,0.3580556549
307,2021-04-20 00:00:00.000,6916,4730,0.3280398068
308,2021-04-21 00:00:00.000,6803,4073,0.3489310709
309,2021-04-22 00:00:00.000,8638,5771,0.3890651218
310,2021-04-23 00:00:00.000,7451,4749,0.3421276151
311,2021-04-24 00:00:00.000,7209,3784,0.3637925545
312,2021-04-25 00:00:00.000,8210,4525,0.3725954893
313,2021-04-26 00:00:00.000,10956,6221,0.4827554736
314,2021-04-27 00:00:00.000,13685,9303,0.6009446295
315,2021-04-28 00:00:00.000,16389,9483,0.7607560403
316,2021-04-29 00:00:00.000,15117,9760,0.8247048499
317,2021-04-30 00:00:00.000,18188,12857,0.8670745346
318,2021-05-01 00:00:00.000,18377,12631,0.8078358447
319,2021-05-02 00:00:00.000,21545,11695,0.7869120667
320,2021-05-03 00:00:00.000,22206,11869,0.817769288
321,2021-05-04 00:00:00.000,20843,10653,0.7602231542
322,2021-05-05 00:00:00.000,20759,10381,0.764494303
323,2021-05-06 00:00:00.000,21367,11747,0.7808908214
324,2021-05-07 00:00:00.000,23355,11780,0.766268329
325,2021-05-08 00:00:00.000,19868,10297,0.7649039385
326,2021-05-09 00:00:00.000,22068,11801,0.9310462636
327,2021-05-10 00:00:00.000,21074,10958,0.9305429749
328,2021-05-11 00:00:00.000,21624,12228,0.9170765873
329,2021-05-12 00:00:00.000,25319,14555,1.135087869
330,2021-05-13 00:00:00.000,22941,12705,1.090021387
331,2021-05-14 00:00:00.000,44606,37510,1.26452069
332,2021-05-15 00:00:00.000,28413,19787,1.698384915
333,2021-05-16 00:00:00.000,29361,18911,1.656863812
334,2021-05-17 00:00:00.000,29368,18744,1.65390355
335,2021-05-18 00:00:00.000,38529,23437,2.134444193
336,2021-05-19 00:00:00.000,37422,19203,2.142288319
337,2021-05-20 00:00:00.000,35345,19997,1.864256549
338,2021-05-21 00:00:00.000,34134,17803,1.690281422
339,2021-05-22 00:00:00.000,28417,17236,1.373016666
340,2021-05-23 00:00:00.000,29468,13499,1.029199071
341,2021-05-24 00:00:00.000,34969,16830,1.428673686
342,2021-05-25 00:00:00.000,37692,16637,1.711618847
343,2021-05-26 00:00:00.000,41439,19290,2.179208017
344,2021-05-27 00:00:00.000,43212,21425,2.118913354
345,2021-05-28 00:00:00.000,41682,23335,1.902570272
346,2021-05-29 00:00:00.000,37668,20509,1.741834396
347,2021-05-30 00:00:00.000,40141,20766,1.81295385
348,2021-05-31 00:00:00.000,44502,23114,1.841320805
349,2021-06-01 00:00:00.000,49810,23615,1.862111713
350,2021-06-02 00:00:00.000,66837,29466,1.813142026
